__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity
1639605179.576971,500156.000000,86592.000000,1639605179.576971,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.579043,500157.000000,86593.000000,1639605179.579043,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.579990,500158.000000,86594.000000,1639605179.579990,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.580998,500159.000000,86595.000000,1639605179.580998,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.581975,500160.000000,86596.000000,1639605179.581975,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.583977,500161.000000,86597.000000,1639605179.583977,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.584982,500162.000000,86598.000000,1639605179.584982,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.585995,500163.000000,86599.000000,1639605179.585995,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.587018,500164.000000,86600.000000,1639605179.587018,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.588981,500165.000000,86601.000000,1639605179.588981,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.589983,500166.000000,86602.000000,1639605179.589983,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.591006,500167.000000,86603.000000,1639605179.591006,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.591979,500168.000000,86604.000000,1639605179.591979,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.593987,500169.000000,86605.000000,1639605179.593987,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.595007,500170.000000,86606.000000,1639605179.595007,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.596013,500171.000000,86607.000000,1639605179.596013,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.596980,500172.000000,86608.000000,1639605179.596980,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.599005,500173.000000,86609.000000,1639605179.599005,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.599986,500174.000000,86610.000000,1639605179.599986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.601035,500175.000000,86611.000000,1639605179.601035,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.602187,500176.000000,86612.000000,1639605179.602187,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.604008,500177.000000,86613.000000,1639605179.604008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.604997,500178.000000,86614.000000,1639605179.604997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.605983,500179.000000,86615.000000,1639605179.605983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.606996,500180.000000,86616.000000,1639605179.606996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.608968,500181.000000,86617.000000,1639605179.608968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.609968,500182.000000,86618.000000,1639605179.609968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.610975,500183.000000,86619.000000,1639605179.610975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.611980,500184.000000,86620.000000,1639605179.611980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.614008,500185.000000,86621.000000,1639605179.614008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.614967,500186.000000,86622.000000,1639605179.614967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.615980,500187.000000,86623.000000,1639605179.615980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.617002,500188.000000,86624.000000,1639605179.617002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.619020,500189.000000,86625.000000,1639605179.619020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.619985,500190.000000,86626.000000,1639605179.619985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.620986,500191.000000,86627.000000,1639605179.620986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.621978,500192.000000,86628.000000,1639605179.621978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.623998,500193.000000,86629.000000,1639605179.623998,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.624984,500194.000000,86630.000000,1639605179.624984,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.631980,500195.000000,86631.000000,1639605179.631980,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
